"","coordinates","created_at","hashtags","media","urls","favorite_count","id","in_reply_to_screen_name","in_reply_to_status_id","in_reply_to_user_id","lang","place","possibly_sensitive","retweet_count","reweet_id","retweet_screen_name","source","text","tweet_url","user_created_at","user_screen_name","user_default_profile_image","user_description","user_favourites_count","user_followers_count","user_friends_count","user_listed_count","user_location","user_name","user_screen_name.1","user_statuses_count","user_time_zone","user_urls","user_verified"
"1283","","Mon May 11 16:30:28 +0000 2015","FRCForum","","",0,597800951098044032,"",NA,NA,"en","","",3,NA,"","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","#FRCForum It will b an intergrity test for the incoming Govt to stop the White Paper from Scrapping FRC- Cislac @cislac @MBuhari @APCNigeria","https://twitter.com/censoj/status/597800951098044417","Mon Apr 22 08:22:31 +0000 2013","censoj","False","Centre for Social Justice envisions a Nigeria where social justice informs public decision making.",1064,21150,162,20,"Abuja","CSJ","censoj",20081,"","http://www.csj-ng.org","False"
"1284","","Mon May 11 16:27:58 +0000 2015","Buhari apcnigeria nigeria politicalleaders politics","","http://goo.gl/fb/y0TwXP",0,597800323688701952,"",NA,NA,"en","","False",0,NA,"","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","We won't fail Nigerians says #Buhari http://t.co/2nPwQfURLU #apcnigeria #nigeria #politicalleaders #politics","https://twitter.com/daintyangell/status/597800323688701952","Tue Feb 01 07:55:44 +0000 2011","daintyangell","False","That Edo girl, A heart breaker, A blogger, Motivational and Inspirational writer. Easy going I love socializing with people but a good listener..BB pin: 5308F66",101,247,141,4,"Lagos Nigeria","That_Edo_Girl","daintyangell",6432,"Amsterdam","http://daintyprettyangel.blogspot.com","False"
"1285","","Mon May 11 16:27:16 +0000 2015","","http://twitter.com/vanguardngrnews/status/597334387139706880/photo/1","http://www.vanguardngr.com/?p=518254",0,597800146382918016,"",NA,NA,"en","","True",1,597385573226144000,"OnlineHYPE","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @OnlineHYPE: We must sell presidential fleet—@benmurraybruce 
http://t.co/juzISsaLGU
@renoomokri @APCNigeria @PdpNigeria @MBuhari http:/…","https://twitter.com/abcollar/status/597800146382917633","Mon May 18 00:19:43 +0000 2009","abcollar","False","The AbCollar® patented design will help you with Physical Therapy, Physical Exercises Ergonomic, Kegel Exercises Women & Men, while maintaining form.",125950,35736,35649,891,"San Diego CA","AbCollar.com","abcollar",149512,"Pacific Time (US & Canada)","http://www.AbCollar.com","False"
"1286","","Mon May 11 16:16:54 +0000 2015","ChangeIsHere Nigeria","","",0,597797537991368960,"",NA,NA,"en","","",0,NA,"","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","Chad comes to Nigeria, Nigeria doesn't go to Chad. #ChangeIsHere @APCNigeria @PdpNigeria @bukolasaraki . Who is #Nigeria min. Frgn Affairs??","https://twitter.com/KAdugwo/status/597797537991368704","Tue Aug 21 09:05:37 +0000 2012","KAdugwo","False","Who Am I",31,520,823,1,"","Patriotic 9ja","KAdugwo",915,"Baghdad","","False"
"1287","","Mon May 11 16:10:42 +0000 2015","","","",0,597795980231241984,"",NA,NA,"en","","",0,NA,"","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","The foes plant news of divisiveness figment of their evil desire to crack APC &amp; weakening our govt take off. We need united APC@APCNigeria","https://twitter.com/tadekola7/status/597795980231241728","Wed Sep 19 13:29:33 +0000 2012","tadekola7","False","I Believe in God who rules over Nations. I am proudly Nigeria",143,92,153,0,"Lagos, Nigeria","Babatunde Adekola","tadekola7",1154,"","","False"
"1288","","Mon May 11 16:09:08 +0000 2015","","","",0,597795586260237952,"",NA,NA,"en","","",0,NA,"","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""@Giddioni: @MohdBalaGumau @Ayourb @APCNigeria That is the beauty of democracy, you can decide to agree or not. It's your opinion afterall.","https://twitter.com/MohdBalaGumau/status/597795586260238336","Tue Jan 10 18:39:28 +0000 2012","MohdBalaGumau","False","Thats me. Join me if you really believe.",13,317,1228,1,"Bauchi state, Nigeria.","Mohammad Bala Gumau","MohdBalaGumau",1021,"","","False"
"1289","","Mon May 11 16:07:12 +0000 2015","","http://twitter.com/vanguardngrnews/status/597079380469354498/photo/1","http://www.vanguardngr.com/?p=518036",0,597795098202616064,"",NA,NA,"en","","False",66,597079380469355008,"vanguardngrnews","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @vanguardngrnews: Nigeria is rich, but Nigerians are poor, EU tells @MBuhari
http://t.co/eqwn1bUkDz
@APCNigeria @APCUKingdom http://t.co…","https://twitter.com/hassandden/status/597795098202615808","Fri Jan 03 19:10:53 +0000 2014","hassandden","False","Hassan Umar",129,78,307,0,"kaduna, Nigeria ","hassan","hassandden",190,"","","False"
"1290","","Mon May 11 16:04:00 +0000 2015","","","",0,597794290866265984,"",NA,NA,"en","","",0,NA,"","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","It appears there'r moles in APC sowing acrimony &amp; selling divisive news abt our leaders &amp; zoning. Foes want to crack the house@APCNigeria","https://twitter.com/tadekola7/status/597794290866266113","Wed Sep 19 13:29:33 +0000 2012","tadekola7","False","I Believe in God who rules over Nations. I am proudly Nigeria",143,92,153,0,"Lagos, Nigeria","Babatunde Adekola","tadekola7",1154,"","","False"
"1291","","Mon May 11 16:02:33 +0000 2015","","http://twitter.com/APCNigeria/status/597700325659811840/photo/1","http://www.ngpolls.com",0,597793926368665984,"APCNigeria",NA,1162687218,"en","","False",0,NA,"","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@APCNigeria Hw Can thevProblem solve? View result and vote now at http://t.co/grsGjVZd78 @vanguardngrnews @DeleMomodu http://t.co/vbUaD4IRkF","https://twitter.com/planetaby/status/597793926368665601","Wed Jun 29 17:14:44 +0000 2011","planetaby","False","JUST BE MY SELF",8546,342,92,13,"NIGERIA","ABY","planetaby",14606,"","","False"
"1292","","Mon May 11 16:01:34 +0000 2015","","http://twitter.com/vanguardngrnews/status/597334387139706880/photo/1","http://www.vanguardngr.com/?p=518254",0,597793681576460032,"",NA,NA,"en","","False",132,597334387139707008,"vanguardngrnews","<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","RT @vanguardngrnews: We must sell presidential fleet—@benmurraybruce 
http://t.co/GnowQaWSmW
@renoomokri @APCNigeria @PdpNigeria @MBuhari h…","https://twitter.com/preciousong1/status/597793681576460288","Fri Mar 29 09:49:49 +0000 2013","preciousong1","False","Lover of God,Songwriter,mechanical engineer,hardworking,very creative and intelligent.contact:+2348160432031 http://t.co/MbxbzXi7v1",232,1586,1488,1,"Nigeria","preciousong","preciousong1",1331,"","https://soundcloud.com/preciousong-igwe","False"
"1293","","Mon May 11 15:57:57 +0000 2015","","","",0,597792769101401984,"",NA,NA,"en","","",12,597040410494643968,"WilliamsXL","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","RT @WilliamsXL: Dear @PremiumTimesng , post may 29 will tell wether you actually stood on the side of truth or you've been an accomplice of…","https://twitter.com/ushNA419/status/597792769101402113","Wed Aug 10 11:45:25 +0000 2011","ushNA419","False","Shut off and listen to me.",298,114,64,7,"","An Osman","ushNA419",6139,"","","False"
"1294","","Mon May 11 15:51:50 +0000 2015","","http://twitter.com/vanguardngrnews/status/597334387139706880/photo/1","http://www.vanguardngr.com/?p=518254",0,597791230374862976,"",NA,NA,"en","","False",132,597334387139707008,"vanguardngrnews","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @vanguardngrnews: We must sell presidential fleet—@benmurraybruce 
http://t.co/GnowQaWSmW
@renoomokri @APCNigeria @PdpNigeria @MBuhari h…","https://twitter.com/Mikeegunner/status/597791230374862851","Tue Jun 22 06:45:01 +0000 2010","Mikeegunner","False","A lover of God and Arsenal, I follow back and keep an open spirit with all good people. Oh, I`m a System Administrator and I talk politics, RT not endorsement",160,1820,1678,28,"ÜT: 6.4282282,3.4110832"," Olu Mike Olu","Mikeegunner",40099,"West Central Africa","","False"
"1295","","Mon May 11 15:50:00 +0000 2015","","","https://twitter.com/MobilePunch/status/597783498762616832",0,597790769492164992,"",NA,NA,"en","","False",0,NA,"","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","This might be of interest to @abati1990 @doyinokupe @PdpNigeria Cc:  @APCNigeria  https://t.co/Le7AsK2u45","https://twitter.com/Dipsonn/status/597790769492164608","Fri Jul 30 09:58:11 +0000 2010","Dipsonn","False","I am who I am by the grace of God Almighty. I am a practising Engineer, the Project Director @ DCSEL",204,466,517,3,"Heaven is d Final Destination","Oladipupo Salako","Dipsonn",3162,"West Central Africa","http://www.derivecommunications.com","False"
"1296","","Mon May 11 15:47:29 +0000 2015","","","",0,597790136949218944,"Borlahr",597703889815740032,179706708,"en","","",0,NA,"","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@Borlahr @DeleMomodu @APCNigeria @omojuwa @vanguardngrnews I think getting electricity right= big step solving corruption &amp;crime directly.","https://twitter.com/AyekoJohn/status/597790136949219328","Thu Nov 22 22:54:40 +0000 2012","AyekoJohn","False","Born April 27",10,52,70,0,"Staffordshire","John Ayeko","AyekoJohn",84,"London","","False"
"1297","","Mon May 11 15:45:54 +0000 2015","","http://twitter.com/vanguardngrnews/status/597334387139706880/photo/1","http://www.vanguardngr.com/?p=518254",0,597789738460958976,"",NA,NA,"en","","False",132,597334387139707008,"vanguardngrnews","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","RT @vanguardngrnews: We must sell presidential fleet—@benmurraybruce 
http://t.co/GnowQaWSmW
@renoomokri @APCNigeria @PdpNigeria @MBuhari h…","https://twitter.com/AmariloSlim/status/597789738460958720","Thu Nov 17 18:28:14 +0000 2011","AmariloSlim","False","Faith sees the invisible, believes the impossible and receives the incredible  #MUFC",141,528,677,0,"Eminado Avenue","Chief","AmariloSlim",23071,"Hawaii","","False"
"1298","","Mon May 11 15:45:04 +0000 2015","","","",0,597789526161920000,"",NA,NA,"en","","",0,NA,"","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Seeking accountability and good governance is not persecution @MBuhari @OpinionNigeria @lindaikeji @DeleMomodu @APCNigeria @abati1990","https://twitter.com/Nsikak01/status/597789526161920000","Fri May 01 03:51:38 +0000 2009","Nsikak01","False","#BusinessAnalysis & #InformationManagement |  AJMN Consulting | #family, #leadership & #bigdata matter | Apostle of Good Governance |Job 42:2 is it...",770,1121,1092,20,"Canada, Nigeria & Worldwide","Nsikak","Nsikak01",8248,"Pacific Time (US & Canada)","http://about.me/nsikak_okon","False"
"1299","","Mon May 11 15:45:01 +0000 2015","","http://twitter.com/APCNigeria/status/597700325659811840/photo/1","http://ngpolls.com",0,597789516544478976,"",NA,NA,"en","","False",5,597703889815740032,"Borlahr","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","RT @Borlahr: @APCNigeria: View result and vote now at http://t.co/Kzo42BoImd @omojuwa @vanguardngrnews @DeleMomodu http://t.co/ShFSrpJrfi","https://twitter.com/Abodunrinjide/status/597789516544479232","Sat Nov 23 23:38:10 +0000 2013","Abodunrinjide","False","Trained architect,devoted xtian,substantial&stylish,MUFC; Possibilitarian,impacting a routine inoculum,passionate about +ve change in our egalitarian society",73,112,347,6,"Nigeria","Jide Abodunrin","Abodunrinjide",4360,"","","False"
"1300","","Mon May 11 15:43:14 +0000 2015","","","",0,597789067846230016,"",NA,NA,"en","","",14,597734959743380992,"MohdBalaGumau","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","RT @MohdBalaGumau: Buhari should know that anyone who steals public fund must be investigated. No safe landing for thieves. @Ayourb @APCNig…","https://twitter.com/GetSmart63/status/597789067846230016","Fri Apr 19 10:00:22 +0000 2013","GetSmart63","False","I'm just straight forward..If you hate Honesty & Truth we will not see eye to eye..I dislike Cocky & Obnoxious People..I love the BLOCK button!",4928,2048,815,13,"","Aisha M.B.P.","GetSmart63",51913,"","","False"
"1301","","Mon May 11 15:41:21 +0000 2015","","","",0,597788592900018048,"",NA,NA,"en","","",0,NA,"","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Am proud to b one too @Gbenga4Glory,@ogundamisi @BosunAwoniyi @ibukunnimi @APCforChange @APCNigeria@temiokomi @omojuwa@MBuhari""","https://twitter.com/ibukunnimi/status/597788592900018176","Fri Mar 16 07:34:55 +0000 2012","ibukunnimi","False","Risk Mgr. Let the truth be told even if the world is torn apart. Every Onlooker is either a Traitor or a Coward. #TemManUnited #Team Jesus. Follow me I follow u",85,748,753,4,"Lagos - Nigeria","Ifalola Ibukun","ibukunnimi",6288,"","","False"
"1302","","Mon May 11 15:40:50 +0000 2015","","http://twitter.com/vanguardngrnews/status/597334387139706880/photo/1","http://www.vanguardngr.com/?p=518254",0,597788464621293952,"",NA,NA,"en","","False",132,597334387139707008,"vanguardngrnews","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","RT @vanguardngrnews: We must sell presidential fleet—@benmurraybruce 
http://t.co/GnowQaWSmW
@renoomokri @APCNigeria @PdpNigeria @MBuhari h…","https://twitter.com/AngelFace0221/status/597788464621293568","Mon Apr 20 12:03:00 +0000 2009","AngelFace0221","False","Self-Praise is for losers! Be a winner, stand for something! Always have class and be humble!! Oh yeah! *winks*",76,1048,879,1,"Globe-trotting","Chynwe","AngelFace0221",15824,"Amsterdam","http://Chynwe.com","False"
"1303","","Mon May 11 15:40:24 +0000 2015","","","",0,597788353157844992,"",NA,NA,"en","","",12,597727739773329024,"Gaddafi_28","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","RT @Gaddafi_28: APC will not persecute anyone but will prosecute alot of corrupt Government officials. @Ayourb @APCNigeria @Solar_unique","https://twitter.com/GetSmart63/status/597788353157844992","Fri Apr 19 10:00:22 +0000 2013","GetSmart63","False","I'm just straight forward..If you hate Honesty & Truth we will not see eye to eye..I dislike Cocky & Obnoxious People..I love the BLOCK button!",4928,2048,815,13,"","Aisha M.B.P.","GetSmart63",51913,"","","False"
"1304","","Mon May 11 15:39:14 +0000 2015","","http://twitter.com/vanguardngrnews/status/597334387139706880/photo/1","http://www.vanguardngr.com/?p=518254",0,597788060785496064,"",NA,NA,"en","","False",132,597334387139707008,"vanguardngrnews","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @vanguardngrnews: We must sell presidential fleet—@benmurraybruce 
http://t.co/GnowQaWSmW
@renoomokri @APCNigeria @PdpNigeria @MBuhari h…","https://twitter.com/kEsquire/status/597788060785496064","Mon Apr 25 02:09:52 +0000 2011","kEsquire","False","Black History and Nigerian Culture, 
Africa my Africa.||||Jesus LIVES|||| Hamilton,Canada",28302,2513,998,44,"","Blackest History","kEsquire",46981,"Eastern Time (US & Canada)","","False"
"1305","","Mon May 11 15:37:30 +0000 2015","","","",0,597787622191267968,"",NA,NA,"en","","",12,597727739773329024,"Gaddafi_28","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @Gaddafi_28: APC will not persecute anyone but will prosecute alot of corrupt Government officials. @Ayourb @APCNigeria @Solar_unique","https://twitter.com/scarfizal/status/597787622191267842","Mon Mar 14 17:19:35 +0000 2011","scarfizal","False","I luv my country, luv my family. Really want da best 4 naija ff if u dig #TEAMGMB #TEAMARSENAL #TEAMMESSI #TEAMBARCELONA 5th of jan born",234,6320,4221,46,"Abuja","BUHARIST","scarfizal",431320,"Atlantic Time (Canada)","","False"
"1306","","Mon May 11 15:36:52 +0000 2015","","","",0,597787462329597952,"",NA,NA,"en","","",14,597734959743380992,"MohdBalaGumau","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @MohdBalaGumau: Buhari should know that anyone who steals public fund must be investigated. No safe landing for thieves. @Ayourb @APCNig…","https://twitter.com/scarfizal/status/597787462329597953","Mon Mar 14 17:19:35 +0000 2011","scarfizal","False","I luv my country, luv my family. Really want da best 4 naija ff if u dig #TEAMGMB #TEAMARSENAL #TEAMMESSI #TEAMBARCELONA 5th of jan born",234,6320,4221,46,"Abuja","BUHARIST","scarfizal",431320,"Atlantic Time (Canada)","","False"
"1307","","Mon May 11 15:36:28 +0000 2015","","http://twitter.com/APCNigeria/status/597700325659811840/photo/1","http://www.ngpolls.com",0,597787363058777984,"",NA,NA,"en","","False",41,597700325659811968,"APCNigeria","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @APCNigeria: View result and vote now at http://t.co/qvNUqnQefw @omojuwa @renoomokri @vanguardngrnews @DeleMomodu @GbengaGOLD http://t.c…","https://twitter.com/HJRasaq/status/597787363058778112","Wed Aug 12 11:38:01 +0000 2009","HJRasaq","False","",181,64,179,1,"Nigeria","GoldenEyes","HJRasaq",2502,"West Central Africa","","False"
"1308","","Mon May 11 15:36:14 +0000 2015","","http://twitter.com/bola_idowu/status/597783477610795008/photo/1","",0,597787305529778048,"",NA,NA,"en","","False",0,NA,"","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PROUD TO BE AGENT OF CHANGE http://t.co/pV1V931OdY@ogundamisi @BosunAwoniyi @ibukunnimi @APCforChange @APCNigeria@temiokomi @omojuwa@MBuhari","https://twitter.com/Gbenga4Glory/status/597787305529778176","Sun Jun 03 16:47:15 +0000 2012","Gbenga4Glory","False","A Superstar Sales and Marketing Professional,a Debt mgt expert.I like Football,Travelling and Meeting People.I am a Global Manager",6,462,1072,5,"Lagos Nigeria","Gbenga Salami","Gbenga4Glory",7236,"","","False"
"1309","","Mon May 11 15:35:22 +0000 2015","","http://twitter.com/APCNigeria/status/597700325659811840/photo/1","http://www.ngpolls.com",0,597787086519960064,"",NA,NA,"en","","False",41,597700325659811968,"APCNigeria","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","RT @APCNigeria: View result and vote now at http://t.co/qvNUqnQefw @omojuwa @renoomokri @vanguardngrnews @DeleMomodu @GbengaGOLD http://t.c…","https://twitter.com/yusufgarba/status/597787086519959553","Mon Jan 31 10:09:28 +0000 2011","yusufgarba","False","Anti-corruption activist! Project cost expert!",50,69,131,0,"Africaland","Backy","yusufgarba",1410,"","","False"
"1310","","Mon May 11 15:31:52 +0000 2015","","http://twitter.com/APCNigeria/status/597700325659811840/photo/1","http://www.ngpolls.com",0,597786205682573056,"",NA,NA,"en","","False",41,597700325659811968,"APCNigeria","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","RT @APCNigeria: View result and vote now at http://t.co/qvNUqnQefw @omojuwa @renoomokri @vanguardngrnews @DeleMomodu @GbengaGOLD http://t.c…","https://twitter.com/Alhusraz/status/597786205682573314","Wed Jan 14 14:04:31 +0000 2015","Alhusraz","False","...#studying pol. science nd international                         relations @crescent varsity abk....{HSJ_wakili}",166,130,311,0,"","salisu haruna","Alhusraz",134,"","","False"
"1311","","Mon May 11 15:25:48 +0000 2015","","http://twitter.com/APCNigeria/status/597700325659811840/photo/1","http://www.ngpolls.com",0,597784679996104960,"",NA,NA,"en","","False",41,597700325659811968,"APCNigeria","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","RT @APCNigeria: View result and vote now at http://t.co/qvNUqnQefw @omojuwa @renoomokri @vanguardngrnews @DeleMomodu @GbengaGOLD http://t.c…","https://twitter.com/chyblynk/status/597784679996104704","Fri Oct 15 17:36:49 +0000 2010","chyblynk","False","Proudly Igbo-Nigerian. Highly Opinionated. Extrovert, Bold, Dislike Cheating! Love Sharing Inspiring Tweets... Lover of God",141,575,672,4,"The Skies|www.myworld.com","Ogechukwu","chyblynk",11698,"Casablanca","","False"
"1312","","Mon May 11 15:25:38 +0000 2015","","http://twitter.com/APCNigeria/status/597700325659811840/photo/1","http://www.ngpolls.com",0,597784638082384000,"",NA,NA,"en","","False",41,597700325659811968,"APCNigeria","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","RT @APCNigeria: View result and vote now at http://t.co/qvNUqnQefw @omojuwa @renoomokri @vanguardngrnews @DeleMomodu @GbengaGOLD http://t.c…","https://twitter.com/iamlilkush/status/597784638082383872","Mon Oct 24 12:05:36 +0000 2011","iamlilkush","False","Status: Married to a princess",82,299,263,0,"Close to Jannah In Shaa Allah","amir","iamlilkush",10140,"","","False"
"1313","","Mon May 11 15:24:30 +0000 2015","","http://twitter.com/APCNigeria/status/597700325659811840/photo/1","http://ngpolls.com",0,597784350541913984,"",NA,NA,"en","","False",5,597703889815740032,"Borlahr","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Borlahr: @APCNigeria: View result and vote now at http://t.co/Kzo42BoImd @omojuwa @vanguardngrnews @DeleMomodu http://t.co/ShFSrpJrfi","https://twitter.com/sholadimeji/status/597784350541914112","Thu Oct 14 23:19:01 +0000 2010","sholadimeji","False","Scorpio",160,82,224,0,"lagos","oladimeji olushola","sholadimeji",748,"","","False"
"1314","","Mon May 11 15:19:51 +0000 2015","","","",0,597783180918198016,"philipobin",595124463345229952,454047437,"en","","",0,NA,"","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@philipobin @APCNigeria YES!!! APC MUST ASK...IS THE SENATE PRESIDENT OR SEC TO THE GOVT APPOINTED TO SERVE NIGERIA OR TO SERVE THEIR ZONE?","https://twitter.com/RichesOfChrist/status/597783180918198272","Thu Jan 29 00:43:18 +0000 2015","RichesOfChrist","True","",0,1,43,0,"","Michael Chi Arisi","RichesOfChrist",31,"Central Time (US & Canada)","","False"
"1315","","Mon May 11 15:19:01 +0000 2015","","","",0,597782970980834944,"",NA,NA,"en","","",2,597717716187906048,"dashmya","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @dashmya: @84tunde @APCUKingdom @APCNigeria @DeleMomodu may he is mistaking prosecution for persecution. PhD indeed","https://twitter.com/84tunde/status/597782970980835328","Sun Oct 03 07:05:00 +0000 2010","84tunde","False","",23,21,94,0,"barbados","Tunde Adebanjo","84tunde",144,"","","False"
"1316","","Mon May 11 15:18:46 +0000 2015","","","",0,597782911010606976,"",NA,NA,"en","","",2,597717756784574976,"walexzie","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @walexzie: @84tunde @APCUKingdom @APCNigeria @DeleMomodu i'm so sure he meant prosecuted. You know his tongue is twisted..","https://twitter.com/84tunde/status/597782911010607104","Sun Oct 03 07:05:00 +0000 2010","84tunde","False","",23,21,94,0,"barbados","Tunde Adebanjo","84tunde",144,"","","False"
"1317","","Mon May 11 15:15:57 +0000 2015","","http://twitter.com/vanguardngrnews/status/597334387139706880/photo/1","http://www.vanguardngr.com/?p=518254",0,597782199002407040,"",NA,NA,"en","","False",132,597334387139707008,"vanguardngrnews","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @vanguardngrnews: We must sell presidential fleet—@benmurraybruce 
http://t.co/GnowQaWSmW
@renoomokri @APCNigeria @PdpNigeria @MBuhari h…","https://twitter.com/AdeWhaLaay/status/597782199002406913","Tue Oct 12 17:29:20 +0000 2010","AdeWhaLaay","False","To Live Is To Prepare To Die... Gifted... Multi-Faceted... Art Enthusiast... Fashion Enthusiast... Music Enthusiast... ROYALTY!",542,1617,1072,4,"Somewhere Seeking God's Mercy","Oladimeji Adewale","AdeWhaLaay",59627,"West Central Africa","http://adewhalaay.tumblr.com","False"
"1318","","Mon May 11 15:14:19 +0000 2015","","","",0,597781788375719936,"APCNigeria",597697040416637056,1162687218,"en","","",0,NA,"","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@APCNigeria The CHANGE we want MUST put the BEST people in every position. APC can NOT afford to adopt PDP's ZONING of Positions.","https://twitter.com/RichesOfChrist/status/597781788375719936","Thu Jan 29 00:43:18 +0000 2015","RichesOfChrist","True","",0,1,43,0,"","Michael Chi Arisi","RichesOfChrist",31,"Central Time (US & Canada)","","False"
"1319","","Mon May 11 15:13:06 +0000 2015","","","",0,597781484586585984,"APCNEWSALERT",NA,1953349687,"en","","",0,NA,"","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","@APCNEWSALERT @APCNigeria @MBuharii @G_MBuhari @MBuhari HND certificate is not supposed to be regarded as secondary school certificate👐","https://twitter.com/Sheuadepojudaud/status/597781484586586112","Sat Dec 06 06:23:46 +0000 2014","Sheuadepojudaud","False","A very gentle, cool, open - minded, trustworthy and Faithful young man",1,7,52,0,"Cross River ","Sheu Daud","Sheuadepojudaud",101,"","","False"
"1320","","Mon May 11 15:12:31 +0000 2015","","http://twitter.com/vanguardngrnews/status/597334387139706880/photo/1","http://www.vanguardngr.com/?p=518254",0,597781335411970048,"",NA,NA,"en","","False",132,597334387139707008,"vanguardngrnews","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @vanguardngrnews: We must sell presidential fleet—@benmurraybruce 
http://t.co/GnowQaWSmW
@renoomokri @APCNigeria @PdpNigeria @MBuhari h…","https://twitter.com/Moboluwaduro/status/597781335411970048","Thu Jan 14 20:25:23 +0000 2010","Moboluwaduro","False","Bio's are for people who feel the need to define themselves, I don't....  I rep team utd. #team rccg#  Friend to the friendless!!! Team aquarius",42,572,493,12,"ÜT: 6.4971655,3.5815438","IG lollyp_global ","Moboluwaduro",18690,"","","False"
"1321","","Mon May 11 15:11:10 +0000 2015","FRCForum","http://twitter.com/censoj/status/597761139020275713/photo/1","",0,597780997413928960,"",NA,NA,"en","","False",2,597761139020275968,"censoj","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @censoj: #FRCForum FRL Experiences from other counties. @MBuhari @APCNigeria @bisiogunwale @PdpNigeria @JGoodlucktweets @Audu http://t.c…","https://twitter.com/Donaldikenna1/status/597780997413928960","Fri Apr 06 14:42:45 +0000 2012","Donaldikenna1","False","Development Economist, Researcher, and Writer. A Dedicated Advocate for Social Change. A Loving Husband & Papa.",29,546,691,13,"Abuja, NIGERIA","We must get it Right","Donaldikenna1",11445,"West Central Africa","","False"
"1322","","Mon May 11 15:11:07 +0000 2015","FRCForum","http://twitter.com/FRCabuja/status/597761139116777472/photo/1","",0,597780985724436992,"",NA,NA,"en","","False",1,597761139116777984,"FRCabuja","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @FRCabuja: #FRCForum FRL Experiences from other counties. @MBuhari @APCNigeria @bisiogunwale @PdpNigeria @JGoodlucktweets @Audu http://t…","https://twitter.com/Donaldikenna1/status/597780985724436482","Fri Apr 06 14:42:45 +0000 2012","Donaldikenna1","False","Development Economist, Researcher, and Writer. A Dedicated Advocate for Social Change. A Loving Husband & Papa.",29,546,691,13,"Abuja, NIGERIA","We must get it Right","Donaldikenna1",11445,"West Central Africa","","False"
